Firm@To Grade@From Grade@Action
BMO Capital@Market Perform@@main
Pacific Crest@Overweight@@main
Macquarie@Neutral@@main
Bernstein@Outperform@Market Perform@up
Oppenheimer@Perform@Outperform@down
Barclays@Equal-Weight@Overweight@down
CLSA@Outperform@@init
Brean Capital@Hold@Buy@down
Bernstein@Market Perform@Outperform@down
Evercore ISI Group@Hold@Buy@down
BMO Capital@Underperform@Market Perform@down
Credit Suisse@Outperform@@main
Goldman Sachs@Buy@@main
Brean Capital@Hold@@main
Pacific Crest@Overweight@@main
Nomura@Neutral@@main
Canaccord Genuity@Buy@@main
Oppenheimer@Perform@@main
Standpoint Research@Hold@Buy@down
Mizuho@Buy@Neutral@up
RBC Capital@Sector Perform@@main
BMO Capital@Outperform@Market Perform@up
Nomura@Buy@Neutral@up
Nomura@Buy@Neutral@up
Morgan Stanley@Equal-Weight@Overweight@down
JP Morgan@Neutral@Overweight@down
Nomura@Neutral@Buy@down
CLSA@Underperform@Buy@down
Rosenblatt@Neutral@@down
Standpoint Research@Buy@Hold@up
JP Morgan@Overweight@Neutral@up
Deutsche Bank@Hold@@main
BMO Capital@Market Perform@@main
Northland Securities@Outperform@Market Perform@up
BMO Capital@Market Perform@@main
Canaccord Genuity@Buy@@main
Citigroup@Neutral@@main
UBS@Buy@@main
Standpoint Research@Hold@Buy@down
RBC Capital@Outperform@Sector Perform@up
Raymond James@Outperform@Market Perform@up
Canaccord Genuity@Buy@@main
Stifel Nicolaus@Hold@Buy@down
Nomura@Buy@Neutral@up
KeyBanc@Overweight@Overweight@main
Deutsche Bank@Hold@Hold@main
Stifel Nicolaus@Hold@Hold@main
UBS@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Macquarie@Neutral@Neutral@main
Canaccord Genuity@Buy@Buy@main
Argus@Buy@@main
KeyBanc@Overweight@Overweight@main
Stifel Nicolaus@Hold@Hold@main
Cowen & Co.@Outperform@Market Perform@up
Rosenblatt@Buy@Neutral@up
Canaccord Genuity@Buy@Buy@main
Nomura@Buy@Buy@main
Macquarie@Outperform@Neutral@up
Canaccord Genuity@Buy@Buy@main
Stifel Nicolaus@Hold@Hold@main
Bank of America@Neutral@Buy@down
UBS@Neutral@Neutral@main
Morgan Stanley@Equal-Weight@Underweight@up
Evercore ISI Group@Outperform@In-Line@up
Stifel Nicolaus@Buy@Hold@up
JP Morgan@Overweight@Neutral@up
Raymond James@Outperform@Outperform@main
Canaccord Genuity@Buy@Buy@main
Barclays@Overweight@Overweight@main
DZ Bank@Buy@Hold@up
Morgan Stanley@Overweight@Equal-Weight@up
Bank of America@Neutral@@reit
Bank of America@Buy@Neutral@up
Raymond James@Strong Buy@Outperform@up
Citigroup@Neutral@Neutral@main
Canaccord Genuity@Buy@Buy@main
Edward Jones@Sell@Hold@down
Mizuho@Neutral@Buy@down
Deutsche Bank@Hold@Buy@down
Barclays@Overweight@@main
Barclays@Equal-Weight@Overweight@down
Bank of America@Buy@@main
Canaccord Genuity@Buy@@main
DZ Bank@Sell@Hold@down
UBS@Neutral@@main
JP Morgan@Overweight@@main
Canaccord Genuity@Buy@@main
DZ Bank@Hold@Sell@up
Argus Research@Buy@@reit
Morgan Stanley@Equal-Weight@Overweight@down
Mizuho@Buy@Neutral@up
Deutsche Bank@Hold@@main
Cascend@Buy@@reit
DZ Bank@Buy@Hold@up
Citigroup@Buy@Neutral@up
UBS@Neutral@@main
JP Morgan@Overweight@@main
Morgan Stanley@Equal-Weight@@main
Daiwa Capital@Outperform@Neutral@up
Canaccord Genuity@Buy@@main
Deutsche Bank@Buy@Hold@up
Morgan Stanley@Equal-Weight@@main
Citigroup@Buy@@main
Susquehanna@Positive@@main
Raymond James@Strong Buy@@main
Goldman Sachs@Sell@Neutral@down
Mizuho@Buy@@main
Mizuho@Buy@@main
Morgan Stanley@Equal-Weight@@main
UBS@Neutral@@main
Canaccord Genuity@Buy@@main
KeyBanc@Overweight@Sector Weight@up
