Firm@To Grade@From Grade@Action
Pivotal Research@Buy@@main
FBR Capital@Outperform@Market Perform@up
Stifel Nicolaus@Buy@@main
Stifel Nicolaus@Buy@@main
Bank of America@Buy@Neutral@up
Topeka@Buy@@main
UBS@Buy@@main
Needham@Buy@@main
Oppenheimer@Outperform@@main
BTIG Research@Buy@@main
Societe Generale@Sell@Buy@down
Citigroup@Neutral@Buy@down
Mizuho@Neutral@@init
Nomura@Buy@@main
Morgan Stanley@Overweight@@main
Goldman Sachs@Buy@@main
SunTrust Robinson Humphrey@Neutral@@main
Rosenblatt@Buy@Neutral@up
Barclays@Equal-Weight@@main
RBC Capital@Outperform@@main
Guggenheim@Buy@@init
Stifel Nicolaus@Buy@@main
RBC Capital@Outperform@@main
Bank of America@Buy@@main
BMO Capital@Market Perform@@init
JP Morgan@Overweight@@main
Credit Suisse@Neutral@@main
FBR Capital@Outperform@@main
Baird@Neutral@Outperform@down
Drexel Hamilton@Buy@@init
SunTrust Robinson Humphrey@Neutral@@main
JP Morgan@Overweight@@main
Oppenheimer@Outperform@@main
Jefferies@Hold@@main
PiperJaffray@Overweight@@up
Moffett Nathanson@Neutral@@main
FBR Capital@Market Perform@Outperform@down
Atlantic Equities@Overweight@Neutral@up
Citigroup@Neutral@@main
JP Morgan@Overweight@@main
Credit Suisse@Neutral@@main
Morgan Stanley@Overweight@@main
Goldman Sachs@Buy@@main
JP Morgan@Overweight@@main
Credit Suisse@Neutral@@main
Citigroup@Neutral@@main
Baird@Neutral@@main
Cowen & Co.@Outperform@@main
Mizuho@Neutral@@main
Pacific Crest@Overweight@@main
Nomura@Buy@@main
Pivotal Research@Buy@@main
Mizuho@Neutral@@main
Canaccord Genuity@Buy@@init
Needham@Hold@Buy@down
Jefferies@Underperform@Hold@down
SunTrust Robinson Humphrey@Neutral@@main
JP Morgan@Overweight@@main
Goldman Sachs@Buy@@main
Credit Suisse@Neutral@@main
Citigroup@Neutral@@main
Wedbush@Underperform@@main
BMO Capital@Perform@@main
Cowen & Co.@Outperform@@main
Morgan Stanley@Overweight@@main
RBC Capital@Outperform@@main
Pacific Crest@Overweight@@main
Nomura@Buy@@main
Bernstein@Underperform@@main
Oppenheimer@Outperform@@main
Jefferies@Underperform@@main
Cantor Fitzgerald@Buy@@main
BMO Capital@Market Perform@@main
SunTrust Robinson Humphrey@Neutral@@main
PiperJaffray@Overweight@@main
Macquarie@Neutral@@main
BTIG Research@Buy@@main
UBS@Neutral@Buy@down
William Blair@Market Outperform@Market Perform@up
Axiom Capital@Sell@@init
Macquarie@Underperform@Neutral@down
Loop Capital@Buy@@init
Loop Capital@Buy@@init
Deutsche Bank@Sell@@init
Morgan Stanley@Overweight@@main
Loop Capital@Buy@@main
UBS@Neutral@@main
Wedbush@Underperform@@main
Baird@Neutral@@main
Deutsche Bank@Sell@@main
Citigroup@Neutral@@main
Credit Suisse@Neutral@@main
SunTrust Robinson Humphrey@Hold@@main
Nomura@Buy@@main
Loop Capital@Buy@@main
Evercore ISI Group@Hold@Sell@up
Morgan Stanley@Overweight@Overweight@main
Deutsche Bank@Hold@Sell@up
Mizuho@Buy@Neutral@up
Loop Capital@Buy@Buy@main
Macquarie@Neutral@Underperform@up
UBS@Buy@Neutral@up
Jefferies@Hold@Underperform@up
Deutsche Bank@Hold@@main
Cantor Fitzgerald@Overweight@Overweight@main
PiperJaffray@Overweight@Overweight@main
Nomura@Buy@@main
Rosenblatt@Buy@Neutral@up
Credit Suisse@Neutral@@main
UBS@Buy@@main
Loop Capital@Buy@@main
Stifel Nicolaus@Buy@@main
Citigroup@Neutral@@main
Stifel Nicolaus@Buy@@main
UBS@Buy@@main
Loop Capital@Buy@@main
Buckingham@Buy@@main
BMO Capital@Market Perform@@main
Credit Suisse@Neutral@@main
Citigroup@Neutral@@main
Baird@Neutral@@main
Loop Capital@Buy@@main
Macquarie@Outperform@Neutral@up
Baird@Neutral@Neutral@main
Stifel Nicolaus@Hold@Buy@down
Citigroup@Neutral@Neutral@main
Morgan Stanley@Overweight@Overweight@main
Raymond James@Outperform@Outperform@main
JP Morgan@Overweight@Overweight@main
Deutsche Bank@Buy@Hold@up
Buckingham@Neutral@Neutral@main
Stifel Nicolaus@Hold@Hold@main
KeyBanc@Overweight@Overweight@main
Wedbush@Underperform@Underperform@main
Baird@Neutral@Neutral@main
Buckingham@Neutral@Neutral@main
Morgan Stanley@Overweight@Overweight@main
Credit Suisse@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Canaccord Genuity@Buy@Buy@main
Bank of America@Buy@Buy@main
Argus@Hold@@init
B. Riley FBR@Neutral@Sell@up
B. Riley FBR@Neutral@Neutral@main
Monness Crespi Hardt@Buy@Buy@main
Bank of America@Buy@Buy@main
Barclays@Overweight@Overweight@main
UBS@Neutral@Buy@down
Morgan Stanley@Overweight@Overweight@main
SunTrust Robinson Humphrey@Hold@Hold@main
Buckingham@Underperform@Neutral@down
KeyBanc@Overweight@Overweight@main
BMO Capital@Outperform@Market Perform@up
Stifel Nicolaus@Buy@Hold@up
Credit Suisse@Outperform@Outperform@main
Canaccord Genuity@Buy@Buy@main
Macquarie@Outperform@Outperform@main
Cowen & Co.@Outperform@Outperform@main
Buckingham@Underperform@Underperform@main
Deutsche Bank@Hold@Buy@down
Raymond James@Outperform@Outperform@main
Wells Fargo@Outperform@Outperform@main
Bank of America@Buy@Buy@main
Barclays@Overweight@Overweight@main
SunTrust Robinson Humphrey@Buy@Hold@up
RBC Capital@Outperform@Outperform@main
Stifel Nicolaus@Buy@Buy@main
Citigroup@Buy@Neutral@up
Goldman Sachs@Buy@Buy@main
KeyBanc@Sector Weight@Overweight@down
Canaccord Genuity@Buy@Buy@main
BMO Capital@Outperform@Outperform@main
Citigroup@Buy@Buy@main
Buckingham@Underperform@Underperform@main
Imperial Capital@Outperform@Outperform@main
Raymond James@Outperform@Outperform@main
Buckingham@Buy@Underperform@up
Barclays@Overweight@Overweight@main
UBS@Buy@Neutral@up
Raymond James@Strong Buy@Outperform@up
Morgan Stanley@Overweight@Overweight@reit
JP Morgan@Overweight@Overweight@main
Morgan Stanley@Overweight@Overweight@main
Wedbush@Underperform@Underperform@main
Nomura@Neutral@Neutral@main
Pivotal Research@Buy@Buy@main
Raymond James@Strong Buy@Strong Buy@reit
RBC Capital@Outperform@Outperform@main
Stifel Nicolaus@Buy@Buy@reit
Bank of America@Buy@Buy@reit
Canaccord Genuity@Buy@Buy@main
Goldman Sachs@Buy@Buy@main
Buckingham@Neutral@Buy@down
Deutsche Bank@Buy@Hold@up
BMO Capital@Outperform@Outperform@main
Buckingham@Neutral@Neutral@main
Oppenheimer@Outperform@Outperform@main
Wedbush@Underperform@Underperform@main
Credit Suisse@Outperform@Outperform@main
Imperial Capital@Outperform@Outperform@main
Loop Capital@Buy@Hold@up
Raymond James@Strong Buy@@main
Nomura@Neutral@@main
Wedbush@Underperform@@main
BMO Capital@Outperform@@main
Credit Suisse@Outperform@@reit
Citigroup@Buy@@main
Imperial Capital@Outperform@@main
Pivotal Research@Buy@@main
Evercore ISI Group@In-Line@@main
Monness Crespi Hardt@Buy@@main
Rosenblatt@Neutral@@main
Goldman Sachs@Buy@@main
UBS@Buy@@main
Morgan Stanley@Overweight@@main
Raymond James@Strong Buy@@main
Macquarie@Neutral@Outperform@down
Nomura@Neutral@@main
Guggenheim@Buy@@main
Wells Fargo@Market Perform@@main
Bernstein@Outperform@@main
Piper Jaffray@Overweight@@main
Cowen & Co.@Outperform@@main
Bank of America@Buy@@main
Baird@Neutral@@main
Huber Research@Underweight@Overweight@down
RBC Capital@Outperform@@main
Imperial Capital@Outperform@@main
Wells Fargo@Underperform@Market Perform@down
Citigroup@Neutral@Buy@down
Needham@Underperform@Hold@down
Pivotal Research@Buy@@main
UBS@Buy@@main
Wedbush@Underperform@@main
UBS@Buy@@main
Rosenblatt@Neutral@@main
Baird@Neutral@@main
Oppenheimer@Outperform@@main
Guggenheim@Buy@@main
Citigroup@Neutral@@main
Imperial Capital@Outperform@@main
Baird@Outperform@Neutral@up
Bernstein@Outperform@@main
Wells Fargo@Underweight@@main
Imperial Capital@Outperform@@main
B of A Securities@Buy@@main
Cowen & Co.@Outperform@@reit
Stifel@Buy@@main
Pivotal Research@Buy@@main
Morgan Stanley@Overweight@@main
Goldman Sachs@Buy@@reit
Wedbush@Underperform@@main
Rosenblatt@Neutral@@reit
Wells Fargo@Equal-Weight@Underweight@up
Stifel@Hold@Buy@down
Raymond James@Outperform@Strong Buy@down
RBC Capital@Outperform@@reit
Credit Suisse@Outperform@@main
UBS@Buy@@main
Benchmark@Overweight@@main
Wedbush@Underperform@@main
Canaccord Genuity@Buy@@main
JP Morgan@Overweight@@reit
Nomura@Neutral@@main
SunTrust Robinson Humphrey@Buy@@main
Imperial Capital@Outperform@@main
Morgan Stanley@Overweight@@main
SunTrust Robinson Humphrey@Buy@@main
Citigroup@Neutral@@main
