Firm@To Grade@From Grade@Action
Citigroup@Buy@Buy@main
KeyBanc@Overweight@Overweight@main
Stifel Nicolaus@Buy@Buy@main
Morgan Stanley@Overweight@Overweight@main
Baird@Outperform@Outperform@main
KeyBanc@Overweight@Overweight@main
Bank of America@Buy@Buy@main
Nomura@Buy@Buy@main
Canaccord Genuity@Hold@Hold@main
BTIG Research@Buy@Neutral@up
BMO Capital@Outperform@Outperform@main
Barclays@Overweight@Overweight@main
Atlantic Equities@Neutral@Overweight@down
Guggenheim@Neutral@Buy@down
Buckingham@Neutral@Buy@down
Nomura@Buy@Buy@main
Morgan Stanley@Overweight@Overweight@main
UBS@Neutral@Buy@down
Morgan Stanley@Overweight@Overweight@main
Barclays@Overweight@Overweight@main
KeyBanc@Overweight@Overweight@main
Wedbush@Outperform@Outperform@main
Canaccord Genuity@Hold@Hold@main
Morgan Stanley@Overweight@Overweight@main
Nomura@Buy@Buy@main
KeyBanc@Overweight@Overweight@main
BTIG@Buy@@reit
JP Morgan@Overweight@@main
Morgan Stanley@Overweight@@main
Wedbush@Outperform@@main
KeyBanc@Overweight@@main
Canaccord Genuity@Hold@@main
Nomura@Buy@@main
Baird@Outperform@@main
Guggenheim@Sell@Neutral@down
Guggenheim@Neutral@Sell@up
Citigroup@Buy@@main
Canaccord Genuity@Buy@Hold@up
Bank of America@Buy@@reit
Raymond James@Outperform@@main
Cantor Fitzgerald@Overweight@@main
BMO Capital@Outperform@@main
Barclays@Overweight@@main
Bernstein@Outperform@Market Perform@up
Morgan Stanley@Overweight@@main
Raymond James@Outperform@@main
BMO Capital@Outperform@@main
Baird@Outperform@@main
SunTrust Robinson Humphrey@Hold@@main
Canaccord Genuity@Buy@@main
Guggenheim@Buy@Neutral@up
KeyBanc@Overweight@@main
Morgan Stanley@Overweight@@main
Wedbush@Outperform@@main
Wells Fargo@Overweight@@main
RBC Capital@Outperform@@main
Citigroup@Buy@@main
Nomura@Buy@@main
Deutsche Bank@Buy@@main
DZ Bank@Hold@Buy@down
KeyBanc@Overweight@@main
Morgan Stanley@Overweight@@main
KeyBanc@Overweight@@main
Credit Suisse@Outperform@@main
Wells Fargo@Overweight@@main
Oppenheimer@Outperform@@main
RBC Capital@Outperform@@main
B of A Securities@Buy@@reit
SunTrust Robinson Humphrey@Hold@@main
BMO Capital@Outperform@@main
Canaccord Genuity@Hold@@main
Citigroup@Buy@@main
Barclays@Overweight@@main
BMO Capital@Market Perform@Outperform@down
B of A Securities@Buy@@reit
Deutsche Bank@Buy@@main
