Firm@To Grade@From Grade@Action
Stifel Nicolaus@Buy@Buy@main
Morgan Stanley@Overweight@Overweight@main
Goldman Sachs@Sell@Neutral@down
Barclays@Equal-Weight@Equal-Weight@main
PiperJaffray@Overweight@Overweight@main
Nomura@Neutral@Neutral@main
Morgan Stanley@Overweight@Overweight@main
Morgan Stanley@Equal-Weight@Overweight@down
RBC Capital@Sector Perform@Outperform@down
Bank of America@Buy@Neutral@up
Bernstein@Market Perform@Outperform@down
Morgan Stanley@Equal-Weight@@main
Goldman Sachs@Buy@Sell@up
Morgan Stanley@Equal-Weight@@main
Barclays@Overweight@Equal-Weight@up
KeyBanc@Overweight@Sector Weight@up
Raymond James@Outperform@Market Perform@up
Morgan Stanley@Equal-Weight@@main
Deutsche Bank@Hold@@main
Credit Suisse@Outperform@@main
BMO Capital@Outperform@@main
Raymond James@Outperform@@main
Nomura@Neutral@@main
Morgan Stanley@Equal-Weight@@main
Bank of America@Buy@@main
KeyBanc@Overweight@@main
Citigroup@Buy@Neutral@up
Raymond James@Outperform@@main
Morgan Stanley@Equal-Weight@@main
SunTrust Robinson Humphrey@Buy@@main
Deutsche Bank@Hold@@main
Baird@Outperform@@main
JP Morgan@Neutral@@main
CFRA@Hold@Buy@down
Morgan Stanley@Equal-Weight@@main
Morgan Stanley@Equal-Weight@@main
Citigroup@Buy@@main
KeyBanc@Overweight@@main
Barclays@Overweight@@main
Morgan Stanley@Equal-Weight@@main
KeyBanc@Overweight@@main
Raymond James@Outperform@@main
Deutsche Bank@Hold@@main
Morgan Stanley@Equal-Weight@@main
SunTrust Robinson Humphrey@Buy@@main
JP Morgan@Neutral@@main
Baird@Outperform@@reit
B of A Securities@Buy@@main
Stifel@Buy@@main
