Firm@To Grade@From Grade@Action
Nomura@Neutral@Buy@down
Tigress Financial@Buy@Neutral@up
Macquarie@Outperform@Neutral@up
Morgan Stanley@Underweight@@main
Roth Capital@Buy@Neutral@up
Stifel Nicolaus@Buy@@main
Canaccord Genuity@Hold@@main
Jefferies@Buy@Hold@up
Roth Capital@Neutral@@init
Morgan Stanley@Equal-Weight@Underweight@up
Needham@Hold@Buy@down
Roth Capital@Neutral@@main
Morgan Stanley@Equal-Weight@@main
Wedbush@Outperform@@main
MKM Partners@Buy@Neutral@up
Deutsche Bank@Hold@@main
Canaccord Genuity@Hold@@main
Canaccord Genuity@Buy@Hold@up
Barclays@Underweight@Equal-Weight@down
Deutsche Bank@Hold@@main
Jefferies@Buy@@main
Stifel Nicolaus@Neutral@Buy@down
Deutsche Bank@Hold@@main
Roth Capital@Buy@Neutral@up
Topeka@Buy@Hold@up
Barclays@Underweight@@main
Deutsche Bank@Hold@@main
Jefferies@Buy@@main
Goldman Sachs@Buy@@init
Nomura@Buy@Neutral@up
Mizuho@Buy@@init
Wells Fargo@Underperform@Market Perform@down
Jefferies@Buy@@main
Barclays@Underweight@@main
RBC Capital@Outperform@Sector Perform@up
Deutsche Bank@Hold@@main
Barclays@Underweight@@main
Goldman Sachs@Buy@@main
Jefferies@Buy@@main
UBS@Buy@@main
SunTrust Robinson Humphrey@Neutral@@init
Susquehanna@Neutral@@init
Barclays@Equal-Weight@Underweight@up
Needham@Buy@Hold@up
MKM Partners@Buy@@main
Evercore ISI Group@Buy@Hold@up
Mizuho@Buy@@main
Roth Capital@Neutral@Buy@down
BMO Capital@Underperform@Market Perform@down
Nomura@Reduce@Buy@down
Pacific Crest@Underweight@@down
Pacific Crest@Sector Weight@Underweight@up
Jefferies@Buy@@main
SunTrust Robinson Humphrey@Buy@Neutral@up
Barclays@Equal-Weight@@main
Nomura@Reduce@@main
Citigroup@Buy@@main
Canaccord Genuity@Buy@@main
Bank of America@Buy@@main
Barclays@Equal-Weight@@main
Deutsche Bank@Hold@@main
Nomura@Neutral@Reduce@up
Loop Capital@Buy@@main
BMO Capital@Underperform@@main
Bank of America@Buy@@main
Barclays@Equal-Weight@@main
Morgan Stanley@Equal-Weight@@main
BMO Capital@Market Perform@Underperform@up
Canaccord Genuity@Buy@@main
Citigroup@Buy@Buy@main
Deutsche Bank@Hold@Hold@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
BMO Capital@Market Perform@Market Perform@main
Morgan Stanley@Overweight@Equal-Weight@up
Morgan Stanley@Overweight@Equal-Weight@up
Barclays@Overweight@Equal-Weight@up
Argus@Buy@@main
B. Riley FBR@Buy@Buy@main
B. Riley FBR@Buy@@main
B. Riley FBR@Buy@Buy@main
Deutsche Bank@Hold@Hold@main
Barclays@Overweight@Overweight@main
B. Riley FBR@Buy@Buy@main
UBS@Neutral@Neutral@main
Wells Fargo@Outperform@Underperform@up
Stifel Nicolaus@Hold@Hold@main
Oppenheimer@Outperform@Perform@up
JP Morgan@Overweight@Neutral@up
Morgan Stanley@Overweight@Overweight@main
Citigroup@Buy@Buy@main
Susquehanna@Positive@Neutral@up
B. Riley FBR@Buy@Buy@main
B. Riley FBR@Neutral@Buy@down
Goldman Sachs@Buy@Conviction Buy@down
Deutsche Bank@Hold@Hold@main
Citigroup@Buy@Buy@main
Mizuho@Buy@Buy@main
Barclays@Overweight@Overweight@main
Wells Fargo@Outperform@Outperform@main
Nomura@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Raymond James@Outperform@Outperform@main
Jefferies@Buy@Buy@main
Exane BNP Paribas@Underperform@Neutral@down
RBC Capital@Outperform@Outperform@main
RBC Capital@Outperform@Outperform@reit
UBS@Buy@Neutral@up
Morgan Stanley@Equal-Weight@Overweight@down
Needham@Underperform@Buy@down
Bernstein@Market Perform@Outperform@down
DZ Bank@Sell@@down
Morgan Stanley@Equal-Weight@@main
Stifel Nicolaus@Hold@@main
UBS@Buy@@main
Summit Insights Group@Hold@Buy@down
Barclays@Overweight@@main
Cascend@Buy@Hold@up
Morgan Stanley@Equal-Weight@@main
SunTrust Robinson Humphrey@Buy@@main
RBC Capital@Outperform@@main
Evercore ISI Group@Outperform@@main
Bank of America@Buy@@main
Cascend@Buy@@main
Wells Fargo@Outperform@@main
UBS@Buy@@main
Deutsche Bank@Hold@@main
Oppenheimer@Outperform@@main
Cascend@Buy@@main
Wells Fargo@Outperform@@main
Citi@Buy@@main
Bank of America@Buy@@main
New Street@Neutral@Buy@down
Craig-Hallum@Buy@Hold@up
Mizuho@Buy@@main
Benchmark@Buy@@main
Raymond James@Outperform@@reit
Morgan Stanley@Equal-Weight@@main
Nomura@Neutral@@main
Barclays@Overweight@@main
JP Morgan@Overweight@@main
SunTrust Robinson Humphrey@Buy@@main
Morgan Stanley@Overweight@Equal-Weight@up
Cascend@Buy@@main
PiperJaffray@Overweight@@main
Wells Fargo@Overweight@@main
Benchmark@Buy@@main
B of A Securities@Buy@@reit
Argus Research@Buy@@main
Needham@Hold@Underperform@up
Craig-Hallum@Buy@@reit
Piper Sandler@Overweight@@main
UBS@Buy@@main
RBC Capital@Outperform@@main
Wells Fargo@Overweight@@main
Oppenheimer@Outperform@@main
Wedbush@Outperform@@main
Susquehanna@Positive@@main
Cascend@Buy@@main
SunTrust Robinson Humphrey@Buy@@main
Citigroup@Buy@@main
UBS@Buy@@main
Rosenblatt@Buy@@main
Wedbush@Outperform@@main
Raymond James@Outperform@@main
Wells Fargo@Overweight@@main
Morgan Stanley@Overweight@@main
Oppenheimer@Outperform@@main
Cascend@Buy@@main
Craig-Hallum@Buy@@main
Argus Research@Buy@@reit
Bernstein@Outperform@Market Perform@up
Nomura@Reduce@Neutral@down
Wells Fargo@Overweight@@main
Needham@Buy@Hold@up
Morgan Stanley@Overweight@@main
Susquehanna@Positive@@main
UBS@Buy@@main
Morgan Stanley@Overweight@@main
Susquehanna@Positive@@main
SunTrust Robinson Humphrey@Buy@@main
Needham@Buy@@main
Wedbush@Outperform@@main
Raymond James@Outperform@@reit
BMO Capital@Outperform@Market Perform@up
RBC Capital@Outperform@@main
Susquehanna@Positive@@main
Needham@Buy@@main
Rosenblatt@Buy@@main
SunTrust Robinson Humphrey@Buy@@main
Mizuho@Buy@@reit
Nomura Instinet@Reduce@@main
Wells Fargo@Overweight@@main
Wedbush@Outperform@@main
Oppenheimer@Outperform@@main
Raymond James@Outperform@@reit
Deutsche Bank@Hold@@main
B of A Securities@Buy@@reit
UBS@Buy@@main
Piper Sandler@Overweight@@main
Morgan Stanley@Overweight@@main
