Firm@To Grade@From Grade@Action
Citigroup@Buy@@main
Pacific Crest@Sector Perform@Underperform@up
Jefferies@Buy@@main
Canaccord Genuity@Hold@Buy@down
Nomura@Neutral@@main
Exane BNP Paribas@Underperform@@init
UBS@Sell@Neutral@down
Ascendiant Capital@Hold@Buy@down
Canaccord Genuity@Hold@@main
Northland Securities@Outperform@@init
Mizuho@Neutral@@init
Mizuho@Neutral@@main
Bernstein@Market Perform@Underperform@up
UBS@Sell@@main
Craig-Hallum@Hold@@init
MKM Partners@Buy@Neutral@up
Exane BNP Paribas@Neutral@Underperform@up
Morgan Stanley@Underweight@@main
Credit Suisse@Underperform@@main
Jefferies@Buy@@main
Canaccord Genuity@Hold@@main
Craig-Hallum@Buy@Hold@up
Macquarie@Neutral@@main
Canaccord Genuity@@Hold@up
Bernstein@Underperform@@down
Credit Suisse@Underperform@@main
Deutsche Bank@Hold@@main
Bernstein@Market Perform@Underperform@up
Susquehanna@Neutral@@init
Credit Suisse@Neutral@Underperform@up
Oppenheimer@Perform@Underweight@up
MKM Partners@Buy@@main
Bank of America@Buy@Underperform@up
BMO Capital@Outperform@Market Perform@up
Morgan Stanley@Equal-Weight@Underweight@up
Mizuho@Buy@Neutral@up
Macquarie@Underperform@Neutral@down
Loop Capital@Hold@Buy@down
BMO Capital@Market Perform@Outperform@down
Barclays@Underweight@@main
Loop Capital@Hold@@main
Credit Suisse@Neutral@@main
Morgan Stanley@Underweight@Equal-Weight@down
Macquarie@Neutral@Underperform@up
Credit Suisse@Neutral@Neutral@main
Argus@Buy@Hold@up
Susquehanna@Negative@Neutral@down
Stifel Nicolaus@Buy@Hold@up
Barclays@Underweight@Underweight@main
Stifel Nicolaus@Buy@Buy@main
JP Morgan@Neutral@Neutral@main
Susquehanna@Neutral@Negative@up
Stifel Nicolaus@Buy@Buy@main
Morgan Stanley@Underweight@Underweight@main
Stifel Nicolaus@Buy@Buy@main
Cowen & Co.@Outperform@Outperform@main
Goldman Sachs@Neutral@Sell@up
Wells Fargo@Outperform@Outperform@main
Rosenblatt@Buy@Buy@main
Argus@Buy@Buy@main
Mizuho@Buy@Buy@main
Stifel Nicolaus@Buy@Buy@main
Northland Securities@Market Perform@Outperform@down
Barclays@Underweight@Underweight@main
Baird@Neutral@Outperform@down
Barclays@Equal-Weight@Underweight@up
BMO Capital@Market Perform@Market Perform@main
Baird@Neutral@Neutral@main
Bank of America@Buy@Buy@main
Wells Fargo@Outperform@Outperform@main
Barclays@Equal-Weight@Equal-Weight@main
Mizuho@Buy@Buy@main
Deutsche Bank@Hold@Hold@main
Morgan Stanley@Equal-Weight@Underweight@up
Nomura@Buy@@main
UBS@Neutral@@main
Mizuho@Neutral@Buy@down
Wedbush@Outperform@@main
Craig-Hallum@Hold@Buy@down
Morgan Stanley@Equal-Weight@@main
Morgan Stanley@Equal-Weight@@main
Loop Capital@Buy@Hold@up
UBS@Neutral@@main
Nomura@Buy@@main
Rosenblatt@Buy@@main
Susquehanna@Neutral@@main
Credit Suisse@Neutral@@main
CFRA@Buy@Hold@up
RBC Capital@Outperform@@main
Cowen & Co.@Outperform@@main
Mizuho@Neutral@@main
Wells Fargo@Outperform@@main
Northland@Market Perform@Outperform@down
Morgan Stanley@Equal-Weight@@main
Wedbush@Outperform@@main
Nomura Instinet@Buy@@main
Wells Fargo@Overweight@@main
Mizuho@Buy@Neutral@up
Exane BNP Paribas@Neutral@Outperform@down
B of A Securities@Buy@@reit
Wedbush@Outperform@@main
RBC Capital@Outperform@@main
Wells Fargo@Equal-Weight@Overweight@down
B of A Securities@Buy@@reit
Piper Sandler@Overweight@Neutral@up
Atlantic Equities@Overweight@Neutral@up
Craig-Hallum@Buy@Hold@up
Deutsche Bank@Hold@@main
Northland@Outperform@Market Perform@up
Wells Fargo@Equal-Weight@@main
B of A Securities@Buy@@main
Rosenblatt@Buy@@main
JP Morgan@Neutral@@main
UBS@Neutral@@main
Piper Sandler@Overweight@@main
Mizuho@Buy@@main
Nomura@Buy@@main
B of A Securities@Buy@@main
CFRA@Buy@@main
Argus Research@Buy@@main
