Firm@To Grade@From Grade@Action
Mizuho@Neutral@Neutral@main
Telsey Advisory Group@Market Perform@Outperform@down
Baird@Outperform@Outperform@main
JP Morgan@Overweight@Overweight@main
Jefferies@Buy@Buy@main
Stephens & Co.@Equal-Weight@Equal-Weight@main
DZ Bank@Hold@Sell@up
Barclays@Equal-Weight@Equal-Weight@main
BMO Capital@Market Perform@Market Perform@main
Wedbush@Neutral@Neutral@main
PiperJaffray@Neutral@Overweight@down
Bank of America@Buy@Buy@main
Wells Fargo@Outperform@Outperform@main
Wedbush@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Barclays@Equal-Weight@Equal-Weight@main
Bank of America@Buy@Buy@main
Baird@Outperform@Outperform@main
Mizuho@Buy@Neutral@up
Citigroup@Buy@Buy@main
Argus@Buy@Hold@up
Wells Fargo@Outperform@Outperform@reit
Goldman Sachs@Neutral@Buy@down
UBS@Neutral@Buy@down
Wells Fargo@Market Perform@Outperform@down
Stephens & Co.@Equal-Weight@Equal-Weight@main
Wedbush@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Barclays@Equal-Weight@Equal-Weight@main
Bank of America@Buy@@reit
Citigroup@Buy@Buy@main
Piper Jaffray@Neutral@@main
Oppenheimer@Outperform@@main
Morgan Stanley@Equal-Weight@@main
KeyBanc@Overweight@@main
Stephens & Co.@Equal-Weight@@main
Morgan Stanley@Equal-Weight@@main
Wedbush@Neutral@@main
Stifel Nicolaus@Hold@@main
Baird@Outperform@@main
JP Morgan@Neutral@Overweight@down
Baird@Neutral@Outperform@down
UBS@Neutral@@main
Bank of America@Buy@@main
Citi@Buy@@main
JP Morgan@Overweight@Neutral@up
Morgan Stanley@Equal-Weight@@main
Barclays@Overweight@Equal-Weight@up
Oppenheimer@Outperform@@main
Wedbush@Neutral@@main
Credit Suisse@Outperform@@main
MKM Partners@Buy@@main
Baird@Neutral@@main
Morgan Stanley@Equal-Weight@@main
Piper Sandler@Neutral@@main
MKM Partners@Neutral@Buy@down
Baird@Neutral@@main
Morgan Stanley@Equal-Weight@@main
KeyBanc@Overweight@@main
JP Morgan@Neutral@Overweight@down
MKM Partners@Neutral@@main
Piper Sandler@Neutral@@main
UBS@Neutral@@main
Stephens & Co.@Equal-Weight@@main
Citigroup@Buy@@main
Wedbush@Neutral@@main
Oppenheimer@Outperform@@main
Argus Research@Buy@@main
Jefferies@Buy@@main
Oppenheimer@Outperform@@main
KeyBanc@Overweight@@main
Wedbush@Neutral@@main
Morgan Stanley@Equal-Weight@@main
Stephens & Co.@Equal-Weight@@main
MKM Partners@Neutral@@main
JP Morgan@Neutral@@main
UBS@Neutral@@main
Barclays@Overweight@@main
Citigroup@Buy@@main
